path,tagname
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.CSspApproachDs.@cSspApproachSpeed,@cSspApproachSpeed
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.CSspApproachDs.Path.OrderedSwitchPosition.@switchMechanismRef,@switchMechanismRef
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.CSspApproachDs.Path.OrderedSwitchPosition.@index,@index
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.CSspApproachDs.Path.OrderedSwitchPosition.@switchPosition,@switchPosition
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.SignalPassedAtDanger.DeactivationSectionRefs,DeactivationSectionRefs
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.SignalPassedAtDanger.ProtectedSwitchPosition.@switchMechanismRef,@switchMechanismRef
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.SignalPassedAtDanger.ProtectedSwitchPosition.@switchPosition,@switchPosition
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.SignalPassedAtDanger.@dangerPointRef,@dangerPointRef
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.SignalPassedAtDanger.Metadata.@source,@source
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.SignalPassedAtDanger.Metadata.@sourceDataOwner,@sourceDataOwner
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.SignalPassedAtDanger.Metadata.@localID,@localID
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.SignalPassedAtDanger.Metadata.@objectEndTime,@objectEndTime
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.SignalPassedAtDanger.Metadata.@relativeElevation,@relativeElevation
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.SignalPassedAtDanger.Metadata.@registrationTime,@registrationTime
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.SignalPassedAtDanger.Metadata.@lifeCycleStatus,@lifeCycleStatus
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.SignalPassedAtDanger.Metadata.@objectBeginTime,@objectBeginTime
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.SignalPassedAtDanger.Metadata.@originType,@originType
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.SignalPassedAtDanger.Metadata.@isInService,@isInService
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.SignalPassedAtDanger.@name,@name
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.SignalPassedAtDanger.@puic,@puic
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.SignalPassedAtDanger.ReportAtSectionRefs,ReportAtSectionRefs
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.BaliseGroupRefs,BaliseGroupRefs
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.@reportSignalDarkToTcs,@reportSignalDarkToTcs
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.BaliseListRefs,BaliseListRefs
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.DangerPoint.DangerPointLocation.@toMeasure,@toMeasure
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.DangerPoint.DangerPointLocation.@railConnectionRef,@railConnectionRef
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.DangerPoint.DangerPointLocation.@fromMeasure,@fromMeasure
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.DangerPoint.DangerPointLocation.@direction,@direction
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.DangerPoint.DangerPointLocation.@atMeasure,@atMeasure
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.DangerPoint.DangerPointTrainCategorySpeed.V_RELEASEDP,V_RELEASEDP
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.DangerPoint.DangerPointTrainCategorySpeed.@speed,@speed
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.DangerPoint.DangerPointTrainCategorySpeed.NC_DIFF,NC_DIFF
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.@endOfAuthorityLocation,@endOfAuthorityLocation
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.PermittedSpeedAtEoA,PermittedSpeedAtEoA
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.Overlap.OverlapTrainCategorySpeed.NC_DIFF,NC_DIFF
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.Overlap.OverlapTrainCategorySpeed.@speed,@speed
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.Overlap.OverlapTrainCategorySpeed.T_OL,T_OL
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.Overlap.OverlapTrainCategorySpeed.V_RELEASEOL,V_RELEASEOL
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.Overlap.OverlapTrainCategorySpeed.D_STARTOL,D_STARTOL
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.Overlap.OverlapTrainCategorySpeed.D_OL,D_OL
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.OsModeProfileLocation.@toMeasure,@toMeasure
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.OsModeProfileLocation.@railConnectionRef,@railConnectionRef
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.OsModeProfileLocation.@fromMeasure,@fromMeasure
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.OsModeProfileLocation.@direction,@direction
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.OsModeProfileLocation.@atMeasure,@atMeasure
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.OrderedSectionOccupancyDetection.OrderedSection.@sectionRef,@sectionRef
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.OrderedSectionOccupancyDetection.OrderedSection.@index,@index
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.@authorisationCode,@authorisationCode
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.@puic,@puic
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.@signalAspectRelationRef,@signalAspectRelationRef
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Metadata.@source,@source
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Metadata.@sourceDataOwner,@sourceDataOwner
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Metadata.@localID,@localID
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Metadata.@objectEndTime,@objectEndTime
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Metadata.@relativeElevation,@relativeElevation
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Metadata.@registrationTime,@registrationTime
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Metadata.@objectBeginTime,@objectBeginTime
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Metadata.@originType,@originType
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Metadata.@isInService,@isInService
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.@name,@name
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_21.L_PACKET,L_PACKET
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_21.NID_PACKET,NID_PACKET
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_21.Q_GDIR,Q_GDIR
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_21.G_A,G_A
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_21.N_ITER,N_ITER
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_21.Q_DIR,Q_DIR
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_21.@index,@index
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_21.D_GRADIENT,D_GRADIENT
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_21.Q_SCALE,Q_SCALE
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.T_SECTIONTIMER,T_SECTIONTIMER
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.V_RELEASEDP,V_RELEASEDP
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.Q_OVERLAP,Q_OVERLAP
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.Q_SECTIONTIMER,Q_SECTIONTIMER
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.D_ENDTIMERSTARTLOC,D_ENDTIMERSTARTLOC
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.T_EMA,T_EMA
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.L_PACKET,L_PACKET
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.T_OL,T_OL
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.@index,@index
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.D_SECTIONTIMERSTOPLOC,D_SECTIONTIMERSTOPLOC
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.D_DP,D_DP
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.Q_ENDTIMER,Q_ENDTIMER
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.NID_PACKET,NID_PACKET
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.N_ITER,N_ITER
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.T_ENDTIMER,T_ENDTIMER
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.D_STARTOL,D_STARTOL
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.L_ENDSECTION,L_ENDSECTION
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.D_OL,D_OL
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.Q_DIR,Q_DIR
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.V_RELEASEOL,V_RELEASEOL
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.Q_DANGERPOINT,Q_DANGERPOINT
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.L_SECTION,L_SECTION
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.Q_SCALE,Q_SCALE
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.V_EMA,V_EMA
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_80.L_ACKMAMODE,L_ACKMAMODE
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_80.Q_DIR,Q_DIR
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_80.D_MAMODE,D_MAMODE
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_80.L_MAMODE,L_MAMODE
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_80.@index,@index
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_80.M_MAMODE,M_MAMODE
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_80.Q_MAMODE,Q_MAMODE
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_80.Q_SCALE,Q_SCALE
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_80.NID_PACKET,NID_PACKET
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_80.L_PACKET,L_PACKET
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_80.V_MAMODE,V_MAMODE
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_80.N_ITER,N_ITER
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_5.Q_SCALE,Q_SCALE
Project.InitialSituation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_5.D_LINK,D_LINK
